user_hash,segment,total_pre_kwh
79979a412688511f49e02844ca4567ec352835b2c296af9df4914c831b9cdde1,2,4263.6655
799a7713315cf6322e43beead6b16d747c0d7e0f2a0e345914a2b0ba6a8bdfc3,0,4223.4785
799a7a91a51f2ca6aa78457e6fa421acd4464bc39eb6b85d74d6e0bba70c8e18,0,2314.3945000000003
799be838d3f19f52b009b1228a167cc2437f203cb1cf98030e7a6ac9146c157b,2,6882.6675
799e0a5ccc230b582e3261a2136e7fc08d6bb348ede223500ef7e7ab9ae9fa27,2,5957.9795
79a6869104adeba7bd194bdf0758281cece564f98285cdc6141b61dbf51ec269,0,21939.319
79b0374445f89af96e66231fbed11f80b5cf4fa462e771569e64ee746fece18b,0,2519.8805
79b250b95f36e2766d0dd185b9ea1beeef3923433169a5551327b7be2b0fbc64,0,5694.002
79b56db196d9bc5b5353b5a08a02492dafb331cc392d754b0901984d1c3729b8,2,3021.3494999999994
79b65fba37fad9f6bd441e1c86c3fbd3580fd050fa99c3767eefb8e07e08efb6,2,1769.113
79b99027beedcca0d025483a4aac73a417ee468402b8fb7c664c4980a7a2baa1,0,2206.763
79baee0bfc0ab97559358d2dedeffe047a3454ff147e506d63878fddfa279f6d,0,3764.7585
79bdf0f65aad44fa4f28effbd4a7e32cc0f921f220f523d972085698ee028403,2,1628.7395
79c51d52f33b76cc0149417fe61aef5d5c981df1cc862070ea90642ec4522413,2,3035.2055
79c8e73d182aa35f44da46d8bd140d0f1f7bf247c4a2f213ad30d2f8eaf8c4e7,2,3421.9065
79d303848b290b3a212b1bd48e2db41969ef67da792d222a7471bc2db5ef8021,0,1037.2040000000002
79dcd7fa01ead754ee96c8bf800469b37eb87dde3610e08013f3e1c1bef99978,0,3423.3925
79df3f86a9e172381cd272bd74e8d33223a285d8216c747e08917decc54b7bc7,0,2725.2725
79ea1214d5a4f8dd3b4c6a5b9c58b1a216508c554c781d3663516ecb75621527,0,3979.8495000000003
79eda68bd570beccbef0edb9b326b27dd822e0472cbc33a9ec551ba9913c5803,1,6657.722
79fdd211182e0f935e5f09f380fabee9ec7d5a67df17511d0502f9fe59f9fa94,2,4688.9115
79ff3de671a1ea8a850d4f9d52c14f5f5e96067f7e1bb8958752aec255053474,2,6804.3725
7a02af66db4f2316edbd4f9c982bec1a8120b2764922815578ffbba1b0754106,0,1473.8175
7a0d6ba5574c1141bfe7409c94319a08c5fa887a9e01c316ab74964fc7c6f15a,0,5298.638
7a1a3846a2b31184282fdb9a3c505b3a725a2c8a9d579381a8bb0e5501957cc7,2,760994.5
7a1d8376d231dad2f4d794cae81bd9033f2a63ade32cde8553725c7eb7f30212,2,2564.4565000000002
7a1f9ba8ca0221cb81a730062c886b06748c28f19a886d8d0fe45810645630cb,2,2368.7715
7a28bd4ebd12ee8399526ff93ae4819ccb42c614e6d6e69a5fdd03b89a0a5eac,0,3920.5924999999997
7a2b299a4f305951ee31f7d6701387f60c8a84dd4dde0870adcadb7a1aa898de,2,2794.3215
7a2bda71c5046f894d4aae0758ac90a845bef232ed46d8fe8323fae621fdc048,0,464.81500000000005
7a3006af5480ef63268397509b07089b8f06ea3a88a76f911b225eac349899d8,0,1433.1265000000003
7a358872812bb63fc9b78c3d739a8a6f32e491483a559716da8d28f0a947d7d5,0,482.603
7a399100a3953c334014c7a79f873c74e16a4129dcdbf6e59952f039b69c4bf6,2,3208.5235000000002
7a3a0be0f6d7732860b2ab31583e61c3da44f41c72b2a7c8ca2481b9ae61ac09,0,4123.1669999999995
7a3c447dba0b3fcb6e86dd26304483d88cc508a6966715de478fb58239a7f5e9,0,3910.285
7a3cb3d6b46ebd71b5705c3b31da4a074d8777096126dc8c9e6e6fc4177ac2b7,2,7379.914000000001
7a3d5c05366046c588f076054cbb72ebd59c96a66004f5a53f7373324d2876f6,2,1949.5755000000001
7a55379e6a28529efb79f3204ca2f075ceed50254d397c560a4f45f9f33583c2,2,2645.6115
7a56ceb365420a12fa4d7b8ab83062b3c58d1d1e638f0ce59568f723bdf673b0,0,4252.628000000001
7a70f5227bf4db51dccfd9c9ea593f02dae632d5e356774a2d24d6c35ba4851c,2,3832.255
7a794e1a5792637493e754c0c1b94c7fe1144100f92d601529398b671983fe26,0,5288.858
7a79a977dcba777c47678d45d95adffff7ab8fa4e7c7b0fc3bf30961044bbd74,0,4846.6275000000005
7a7ecb710d0848e726e42559f1087e81e4747e2daa7330597972fe5c131b3be6,0,2209.826
7a8033e2a8a9c1dbd588dcd5ca90a24dba136092a3685f86f4120c8eb49aece8,2,4458.547500000001
7a80f79c7007ecfb73bd43df3597eaf7ac0ee206976490c532b5496e369b961d,0,12840.711
7a859187af02f255e651e01862e49d5cf63dd7b70a0aac93f2d48c306503d4f7,0,4008.159
7a86662c0a2e1dc50d3b1f2d7d54a167a85f0dbcccb498042cb0a48616dcfa71,2,3443.3505
7a8766e65e92674e8659114149e9ad9acd177431f14f3697234ebdcf45678326,2,5167.9985
7a914e879c6fd0b22ea92fe36919b73e2e1bdd26c0f4789651eea42309975a52,0,6897.6285
7a919a6177020122e2007c82163eccd058f3b1d12557fa982767a839b0ce1ae5,0,5493.778999999999
7a92ddaf7a0c2f43f24906da790822759f31bb8763484ca098dbbcabc28193bb,2,9585.1015
7a941984c2c07437df472e421fc41823da2380af009c27d6ad091d22059b047c,2,4038.6175
7a972d0fdd7036331df84df26abba476febb452a2965772c45558ac1247c6400,2,2331.8630000000003
7a9c19340be80751ebeb297dafa563381e7d1d6bfdee9006911bbae1d59f7245,0,3541.828
7a9cabc8419776187dc71794a0016437c04edecfd2e9be0b722d44fc3568ace9,2,573.12
7a9dfa969500fd50086f970f534f0c27979d9bb30cce78a81e6f79dd934a82f8,0,1714.1130000000003
7a9ea34c7a72023f1a5326634254ed5795b448ff0cc1629f127eedee0c94bbf3,0,1927.8725
7aa3d8e54dccba5c5b91390173d96ce294d69a8dc601a8bedd35e1d46f0ea390,0,2735.5675
7aaf63165ceb6f7c8c1593f6fa5c12ed1d8346ba2f7fd5b99f64624666a2a6de,0,748.1015
7ab0f70c0cc5824c286776d9198197867a9c908430da9099f88e73fce7653e11,0,4843.086
7ab360a465b7177098c56cf3f6dd54a5f8a82d3094f63cd15bcece977047ef8f,2,9196.887
7ac4fdc2bcdcda97e0477b7e41f993cb5e77ff8d6fb0792448d8e7b1e8e590b8,0,7236.6205
7ac69d789b1f94de84399e418181853c66acad9e9986035295404e9150b70619,0,13870.375
7aca4c7b15f39e26384ccddeaac5414d22f9e0ecc84271c2839268be8e55bc64,1,14327.541
7acaed42b22a8109889ac3e22dea9792c2579317dc135e5823ce8491cd3b0db4,1,11496.714
7ad5751c2138904dd561eea4d0fb2a4ba4b86751b80ce7bf9f066197145e3d4f,0,4086.3205
7ae3d206c0fe5a7ca02928c5f063e9f2f13c01b4e21b8162881e2d8228674970,2,5005.9235
7aeab6c823bf079b7760a49d0680f0f6a19cce4872a880ef9c8c3d4a03c86fda,2,7622.565500000001
7af59e9bd4b5d1a3b570349f736aac12ba7de697a02d5e722314cb7d55e6587d,0,6615.932000000001
7af881329079dd6126dd83c076723e19164a60e7c73994b0cabf01615723687c,2,3983.8080000000004
7b061d252a083ffd10e17a4a68606f69451c6472628e7e9ed11f254cf95ad52a,0,4352.201999999999
7b09d8153622c24ef3ebf1b20683b937ade39c8dca2b404a1b1ca9259beddea7,0,3653.0505000000003
7b0b76bcc9fbc7a91d26381c8d1558fd1c8a3d31be26a879acae8dee90e008bd,0,3134.566
7b12a521fa49f7defde07e75e38855c9b9d846ac019ee1e4f4152a60762a4180,0,3688.319
7b13cb6fd13457e7f9bec1235139547909d561c77445ab12d8575f5da2b41912,0,614.5875000000001
7b15b21eac58094d152a03cb7c72a7b40ff7a4c1de8fc86a3729b09d32f48baf,2,5269.98
7b1a534e82f04a72169e7249cfdfff90421c9de3dde315a3beaea9be1331fb0e,0,1377.3305000000003
7b22088ad8037cd828ca842b41d35104e1d5b9c3dae6f7b633680044300dc5e9,0,4737.5955
7b233fb2daca4dfb6e5bebb13061cdc7376e72501abb14d21b67da4b21ec864a,0,3846.0925
7b3099f87c26da2c79d8a214bcc2a6bcf641148b97c09a0ed849474d72853673,0,2606.4750000000004
7b35475a7893c5c6675b867e932c771134f24cc461471c50808c2e481099b227,0,1024.574
7b3a33f3b0523e765eae06c6ae43fafec1d229eb23c4cceb8958bba6c65e23a5,0,3741.8550000000005
7b3c95f5a8c267c2822f3f129ad5cddc3949f287a7d5c264a90f39810cf47f4c,2,3568.7695
7b3f106c9f978ae96689da3215b90e6f097074addfa24e6d9fb888b5ea93868e,0,5196.2545
7b4007e4e31a8a3edd9e738520754a635ad56af5aee7c8da292fd5e8197293ce,2,3070.6465
7b40325732c73420a9e9473cf2393929208b671e9360e0bd7ed4a34fd902f033,2,9135.2355
7b449ce604a967546cf6c9de9095dbe97ac7b6bf31f58bc0feed6b4ffa72444d,2,287.22200000000004
7b45d16690d664b9a8828c7eeeaf0d08ffa8b515020358bc4f01fac2ba87bc02,0,2889.416
7b4a7d514accdfa4305400619283965d25df14488669bbddef7df08977c78061,0,1818.281
7b4b5b9cd8eed3da59b5911a1909eca40cd6c9d022beec22adc74b21efcac1ba,2,4250.367
7b4bcbf37d6c92c83b528f6eb45db60955e2254d801caaca71a8525e3189d3aa,0,12584.951500000001
7b4ceecb30b5f957c096ec1e617d3bdf223af141d3cf8e2acb643c780182e5cd,2,1160.7779999999998
7b568fcfe71dc8eea007e49e6dae0d7c6d3a27b1e47756f368bd13f7628f83bc,0,3005.7519999999995
7b583af6a0c75a7861a0a30b7f832cc55b892c5bbd557f700d6d6edc9482bd80,0,4846.6785
7b58a061f6dd69d89a164c7ae90bcc5dfc908e7b2ea90efe628e2cb3fffbca62,1,11310.7045
7b59dca998423c385be94a97f8ea6d58cdbb4e58746d95707f2fc3ce68466e07,2,548.488
7b5b621f9c056f57a3b448deec5b1cbd6b7c179b09016fe3443b40e179f9999b,2,2234.896
7b5dac081eb3430e9d3578e81a743863e77a23cd849e7cd396edcdda7f09a2f5,0,1151.6225
7b6e85861e874e74192a5dc05edc13dc7292820010a8ae41d668785cca172a1b,1,1703.8990000000001
7b7d37ee5678e028485a9bbd16d2b5fa8cb672ac23a29ef87e059e0929baafd3,1,7337.4529999999995
7b80df480d6dd47968f981e6884489c58b3abc09b25e97fc7794d6bffe73817b,0,3426.6795
7b84a198219d040a7cfa1f33e01387b65205678c64e69673dafeaf2767844cca,0,2694.7225
7b8f450da4703f73270789d6d01dd9c122a3867a77e3cb91482b6c01431aa0cd,2,2389.0215000000003
7b953e8f2b5ea1b3c4649a43015ef2ba9189270ad65ece9befaad532758f3177,0,4907.8965
7b9657288bcbd564914d225db1c541274b05a69a396c041715f97ea2f84d5442,2,6988.423000000001
7ba5de63455d74ed555d087f7d170be918ddd610bbd7d57edc93915b426ff1ea,0,2746.8019999999997
7bab354fad45646f9845ef0ea8b05e0a5359a8a85f4f98a012126dd85d18ae75,2,4539.978
7bb64bfd63446cbd43d7fb3f503dcf7ec8f4b4eadd1c0e9cf2f74292fa8022ca,0,4269.521000000001
7bb856c91acb44e0287a3236d47e548aebee3f2ff4b3fe68b82c2aed168f1633,2,2081.286
7bbb61ee810d0dff96f62a18d5739739c7fc4e2f7d69294af27ab53a83251bc9,0,2075.5254999999997
7bc7cd9719150dd20c1fe827f1be6bd81b830cc2d4974ddaf13c1c140c0b8548,0,7211.2035000000005
7bc87ed8d4eb1a4f37e5ffbf0c0fe1410bc6800d798f616d764393f1d2a26e00,0,2191.919
7bcba3e3cf2e991aa1886f1044c9c34d0be15532c04c9be95d56bb92e4b7c8a6,0,4577.611
7bd5878640bad2841c039e6ac39bf39a015e75668bc89c2980a20109b61950bb,0,4462.139
7bd7ec6ea92b4b215c81b014faa61d568701a0e44892e6566cbd58d352e61aac,0,7547.822
7bdbeb86b6095fcdfa1403fd432cffdbf0c7a86650e0aa6ff56f956d279d1b28,2,4965.035
7bdc583ece7a5c5fb1827a49bc18232c9045511f62a1c38f94bb03c97bd3ac71,0,1331.5115
7bdce5685513ea8b78395e97e4f6d2eda40e79513de417647de8bcef68e5192e,2,4942.1045
7bde87fa8f04d3d6ed693e7ce9de246add43bf5182ffb596fdad4cb83f9c1e6b,2,3895.9635
7bdea8efbe95688ea5b4196aee6500179cd02d6803b5069932546908fa951e0f,2,11438.731
7bf1cb5c1d47a12fcf6c8e2cbdff6a9128723d98da74c265b0b3eeec59e11a60,0,4354.673500000001
7bf5041dcac31035a71053d1a0caff3efdcd8ec00dc52d7c3ee21ac86c9d0f2b,0,3742.4970000000003
7bf561ded532c013d8043c99f2ec393a26a39bb40dc8f5ca3bb43a7341e3dc53,1,9705.2925
7bfa945ba0a7dc49b7d7333984b18aa246e9584c16a9b6db84958cd074917a2d,1,149.32150000000004
7c00fe6ad83682a0ab2ce02206bea2aa030b2ec989918121f9e8065fdfe533da,0,689.9470000000001
7c1d2f20acdd2199bed4113ddeaf9831372634e9b44b66613899a897df6d2b42,2,1254.0430000000001
7c212a06ab730dfaf2d3b9f5c145f3e18141cf4dd0eaf51f24802cea05183a93,0,984.4070000000002
7c267628902238132f50f5c87611add66bd73438ee81fd20c9d19c5018b7510d,0,7102.2605
7c27bec8cedecca4139a03d58369e7a9dfaf8377a83f0117d038bd72de7a92ee,0,4059.3295
7c2ab9b1ea323d0518d02a9c2368d2353d93165bb256b85de4dac132123de093,0,4391.308
7c31f66d540f58e6d53f6169dd4152a342deda710d4cd405e503df230da6bd12,0,4998.905499999999
7c32f1f988192e6a4138c8d3bd1394df2f90ae3a6f0567e52602b37918218b78,0,10591.3515
7c39f7e5efcc112d0cc824c30132dc78cec3efdf49a143f9234a465f2e26b4b9,0,1922.065
7c4748c1b9a68623bfe5673d8f120acbc17e97ce81e3e4ddd1a9ea544d9080c5,0,2410.9065
7c48092cd91e78db34f3e1ddafd2224c1d28265a2e4a8ae45916b63ea8e6330f,2,4439.1335
7c6a97be642cda7d38d3bc7921aee5bafac93db0644a4ca03c2374379566879f,2,5131.194
7c72fc94b90c515c512515abd045d07fb04c3979e777028f5bff32de70191672,2,4479.0355
7c759ad5cc6a29b8add11ba7b1b309ff6a8e6e2dabab35841c9fec1a08ceaffe,0,6923.996499999999
7c7674ebe1cd27f85fa0a4702bdecd0dc0b20a685a5df69ab6bbe179a320deae,0,3531.1405000000004
7c791cebd488a4ea3c5896fae042a30d4adb3051a0988991d1193d51749b9b6d,2,2629.3185
7c7b244501a631197225c84d58cdf261f606118115be626cd9da9d68f491ffd5,0,4369.790499999999
7c851c8c9eed6a350b49789870ed1ba12754af26ef509c6d74a37120f24156ec,2,2276.827
7c868a61dfd9ad4aafac7aa2054a70c43df3dbd2def674b4b17c92aa3daec77c,0,3059.992
7c8adb0a1f9a2b9bd34b1b7366296162442b7e39fed6d029e2ea264ee5924820,0,1669.6225
7c9b24864e743a30fdf3e116591793a0d6178cce966713c333d60dddbd5bf521,0,370.90850000000006
7c9b6a440d6efe4268bf3e8faf6be15ea574dbf5fef9e5870129c7b949ac6716,0,1793.335
7c9c7329ed31d9b5e0241fca6fcdfd862e4a7050317f808bfd6bcc35448bee51,0,4811.1925
7ca190c30f68a1a4a84a46bab974f7dfa65510436ae08f330fe690937d7ccad9,2,1888.5334999999998
7ca5f53e4ce41c7844d43bc1cac1d932370760937ceb3c042cc75307dee70455,0,1624.7675
7ca8e8c6c202fcabee70899bf331ffd96844eda728fc0ff97184fe46795502b0,2,1123.3275
7cab10c7b5889408aeb859b536cf44cd13d150e9c20371e8b96c1ef61e561096,0,3768.6845000000003
7cb3509c600e625d54cc171a7f5104c400daac1833c5065fc6567bd4f2776d40,2,3573.9795
7cb37dec62fa28051127d99a4635410c9f77a6846e29804dfd0cb3dabf885b7b,1,9522.864
7cb9397a8e0550c208b926ab220827ade70e1f383f7baf08d9c52ad062fd1b0b,0,4162.568
7cc22e2a222eb4790388749c4929c196432774e41d9a746de2c2ee45095d261c,0,10479.59
7cc8006f462d74a88b35116936c175362044b59ac06ff786b2d3039e8df9dde5,2,3267.3599999999997
7cc9dcc54a38d5509af73e05da632264f104b6159330e6b5517944f1901ae73b,2,6020.654500000001
7ccb8b4d9a8995e5a0d727bf271e024b214971b83c6110d8ab51500692595f7d,2,4371.307833333333
7ccd3aa0bd8e0f0c217c5141c3b8e080681001db65dbe32ec6e0470ee31edb1f,0,1318.625
7cce5148f5eb6b8f45b5c8ecd8f25eb66bc088d0e0e5e251886e5bed3112a09e,0,777.5735000000001
7cd09ca2fe008153c6d05566ac9ed4bc29c36d576e4a5822f65d964ccd10364f,2,1733.8805
7cd637f8b2a0cdc9b1d01e1d945f6432789652502a03dba14bd6aa65eb65a576,0,657.543
7ceb02e38982733a9a54554416baaacdd88f657355beab38bb409efa7b53c676,2,147.102
7cf1a8af713f3e3f8edafa170f9ad11dbbbbcfd9562f46758609178d6600ab8c,0,2964.1425
7cf5518faecb33b4c10e7c189c429fa7711262126397716cbacad8d9bcb52090,2,3639.834
7cfc4640878488ac9e9d084a072cac6d2b720b25328bbaa2dc1ab077480d2fee,2,4811.1065
7cfe79b7a19094aa8137c2640e682e0fd710cf7a9fd8734d4034547dfb750f00,2,7066.870000000001
7d0a230d0ab770b9eba8e102c486380a10e3309e3f223f38bb6c16f82dae8844,0,4145.291499999999
7d26e4259f6bc3d9e0c693edcfa0afc9d42fa5bee312d81ba5c84c71bcf17728,0,2484.2115
7d3ee650c3a9544f6ac1669dfd2b9e84a014dcb620e3d1b625e9eba6bdf6c6de,0,2198.756
7d404b1d0601211e336ed03e4d25972a682bde250239b701a34adf1dcdb62614,0,4052.0239999999994
7d448173b08c3193fc935912d74f1e15c5780456c5d7e8a7d747f25a38b5684f,0,2617.3395
7d4b56f891e75a6b9d5777553ade3ec739ac0edec44924583431338267f046ca,0,3135.1974999999998
7d4d48fe8279f23d3efaa4b5eb0c94e52c576155d6833122b6bfd9ded58b2bc2,0,6346.089
7d575d7e91ad234fe3e98f650026aed11fbf9e8fdc7db5da95b5b7bb48efcdd2,0,4486.8205
7d5b1d698dc25bd93a08933241be3b3b4aeadc58f871f2e1540747c434f6a291,0,8534.021499999999
7d6999e08af14d5c7a8741ab9c71cd14a125744a70178e3df93f8747823bd29a,2,22325.508
7d6a7ddfa2da273dc612ba81c75459f547b89ecdf3d1f279cb87d2af21700ab1,0,1362.2605000000003
7d6fd0a940f976218e614303978322d02027d7ad417b1530d78f603668370948,0,2708.7755
7d75c179851be6357d185257550dfbe578e32e9b47dc0413474a9c9078f16fb9,2,11046.949
7d77435935f325d1d96d676d1343890ccf0d354e9b427d0957470ff43e8272d4,0,1824.6119999999999
7d7c0b0cc06bb72dc6741cfe8f8c1b5f0403e32b6a3e1e2e9ff371d9e9c07d16,2,3124.9635
7d8667f324c92f283de1163055e149ef6949ae5a98f2d568d15650b339b1199f,2,714.8340000000001
7d86a6bc7a6826244ee7c2571336221562fdbf0e48ef877986602ff08a1c5709,0,2747.7235
7d8db383811a10ec7698269bc1b1c6aad62fbd81113f98568acefd5f4b399f04,2,17.512500000000003
7d92ce2f8d32f0086114210a35e0a5747b3749a4876fa73ea1ada4932211d480,1,4017.348
7d9419f76e06c843d0138161affe6bfbf6bd0f741a93e16c3d7653ddf3453375,2,6119.058
7d95b4de65e708b7f1076446f7dbd4fadc0d9d142318a59638620095a8bae14b,0,2233.4605
7d974d8aa0b3e459d50ff9f2dd8a1717d2c77af7eb74282ba13190a0caafc6f5,2,3838.251
7d9da360debb3723ef6de3b8f412703345e1fb89fef1a94518136c650312aff9,0,1261.6550000000002
7d9e5825caa906dbad0fd5547c1ca91aed28118e645989e50d25cf93d88afdf3,0,3063.4875
7d9facf5c9301f324995cc4f38c3b17f40613681836932ee49a32af047c079e0,2,4851.2515
7da27e965c6822969d051aacbee7d068ab2412a644a6d77268d7dd579465a8ca,2,3660.7765000000004
7da5304260527a1bf35c4a15b6b591403facd39cd773599fb01c33f6fa0f29f3,2,3718.2209999999995
7da73f325e2f46a90cabef8f85fb0e01536c9099d4dd448ded756e0d7800d244,1,12536.2755
7daaf93e9e18ff9f408487b33540b14a827df394fad42d18fd5895ef3c1fef1b,0,4779.432000000001
7db10dc22671fd60d2db3c4e3cadcfa88bd3f63c252562b24301870c5a424a1a,0,5113.652
7db14567ea96d60d2d47553ae4fc738e182eee4964176472aae500537b6b529a,0,6173.2515
7db40ce79f872fc870c9469d1677e1211aed2cbbfc7eac100efc4376d456fada,0,4699.357
7db7334907f1e426408d908fb80bf024e0725f36319fd0efcb64a3ac86d1d9f2,0,4612.066000000001
7dba0e7f052687156cdbc317355cd1e9187c2ef0f9351ef0704b36be85194f5f,2,1995.0034999999998
7dbdb6a01b3d97d8f6172b3e54c4b45602996157ab90bdd652805f8721a3d43e,2,3560.487
7dbe08a58397856f2ddd23468d37b4d74cdc29dddab431a5faf43a365d6b1b7f,2,3534.3815
7dc4751a5b931fad2f0173a6039481b278174adeea3fd53a5feb202ae37dd452,2,3555.3495000000003
7dc810df033142e978995f6f69f6f15705f295e3542bae2888b6aa3186b448f7,0,2248.02
7dcb9c13b98d21c02b13373d06e15fa367659930c57930aa671568ae7512f675,0,2980.284
7ddc6723c96785973e9a6e69674030e270179833aba2a6233ed9092d7ff2f6b9,2,4175.5095
7de9683777b729bd5af54b8d65ff6bcecae6757059f1a499f1a5c2b1e5d839c6,2,211.59199999999998
7df8c226ffa2aecab9b53d1def01d03ee3d4b2212d776179c9846a535d3ef258,0,7827.5064999999995
7df95f7ae6550012828de4a2705fdc699ab8a877cc63d1851097a5f4051f7c93,2,3585.969
7e030d15f970ad7690d075e9072c0efb671a134e41ca72c620c2d68d8fd611d8,2,14284.721000000001
7e068b580080bfab75f09372cb1d17cc4d249b5a2e667798421eb9f4bb09a755,0,4549.6875
7e0d05be3e0fc176ed406bf9b73c48b3eac495a54c4f926d3d6ead243ef72871,2,2467.407
7e0ec64cc835091bc24fb7a8223914ecc19fd68efad1a355e1d707478cb3ac84,2,10536.6975
7e21ee69c4bbd8f06425cdab29333b78f0aa9120855f63ba8e939d14e897ce8f,2,1777.8445000000002
7e2471e3606c2f62aac18e7b6226f5f66b5eb8388fcf4bfe515f33d6391e728f,2,1868.2735000000002
7e25f54b1bfa76a81738e914a6fc9702081cf1ac7d19471acbd095ff55e97e51,2,6404.216
7e2913528d3f21ff19fbddce79bca5382bcc8722505e2a658acb2fb114fa414e,0,2109.9199999999996
7e2cecce9f1814240ffe511c7c8073c1ce24a014870c0da2a82e625996d981f1,0,5900.106
7e43e027c33e40f3358981f12dbd7021045e2008a294ee09b35551d06263d501,2,2779.0905000000002
7e4e46c1539fed60f1dd21cb546f91cdec830283d7860392d5d3ff4d0dbc89b6,2,4011.1595
7e4e7c3b2b959ed43c71e65a86048feeb006887049977433dfe8303a49c8eee9,1,9953.206
7e4fea9e1fcb9ca94420a4b8dd17abbe7cd935b4237dba8d382f4de802e75d27,0,4040.48
7e51a1f3d20de5a24b5b594606fcaa43c162b3f5a341ae935fa232397c696eae,2,6198.4685
7e51ae80f6e9cce87fc0d2fd81f6d496e87c626b227adfdcacbe4e08c53fd7b7,0,1432.684
7e531eab5fc3b373ae3f704da63d6afc3136a2599f039858439b115b1221171e,0,7952.580499999999
7e56751cf20319452ce2861c05bcd6ea842640c317536fd4caa8884b1e6fb8ae,2,3628.1994999999997
7e5c0d33574b8c30f9952c1130bf35ab3b67bc9639589f2e31b4322ecc5a5696,2,6776.593500000001
7e5dffd76134a3860f549fa097894e94b6d029ed977505a9636f74757f5b2aad,2,2819.902
7e5e70e91765c810d0ee7275a719b1e8696cf3ecc803c4f83f526714b99f8aac,0,4011.3414999999995
7e611c4b00981449d2ab03a6e1839f472f7e2fba0a3280ac18f84dbcf00b35ee,2,5045.783666666666
7e692452b382b582c059787d9268bffa2489731c9e95cb2c2e5f2e1b217d1b01,2,6012.561000000001
7e6ad25a0a5e3db1a74b33e0836b9314e849136cd409c60ac54100b06ccdb82a,0,2684.9325
7e6bb9e1aad33aefa35e5a1d6a791bff11c7f41fbe7fd6389609811ce0a9b82d,0,11794.8115
7e6e0aeeb802ab9d7338c270c4f078471b7fdcea04fe8b260ef658a6124445d1,2,5690.941499999999
7e7635be4670216cfc51773cf56ffb516bce962fa0e441de18253c939fb0225d,0,1295.5
7e794492fc99136a8388fb3c2cdb3aefcb943f0ed959255a7761013a1b49da0a,2,8351.72
7e84c78a0507c5c68cd7cf069f978edff9b2b6561bce6b98c24d27d7d2fcccb7,0,2965.3135
7e8a97a29de7f1d743723ec6b2c691ff882888afca99dd7ba13a74f9a044bf9b,2,26.364
7e8e3afa395e51aacdf0dc0e1e177c7fbac57aba7224327f7f57d67c6b2838f8,2,3210.9245
7e8f5c906c7c15fc8b36434a448400859eee75c4b2d10dcb8494bc803e67618a,1,12866.863500000001
7e93ef02971b4a58dc0958f20aff8e01a8e99490ac84ba4c9817eb0a04715fb2,0,1846.3415
7e9eae05b1ed6daeb2f020b34fd971bfed59e16ab739a7dd54a2aa18421fb90e,1,10035.716
7eb24798015e502993c7998b6fd73f8ad7ed36cb15505a735b48bb7eb497d468,0,3498.8390000000004
7eb9754fb7c2e46c3122a535cd7e29e2588664f72c1533dd956579448efce6e1,0,4487.1055
7ec6e5117ccb26ca9c8dc614e74afbbdb874b1537dcaf1e2efd9b10a40abb84e,2,5620.227000000001
7ec718a748d391fb3ad15a90928f96029f05649632882fbc6a91f74bca538999,0,3376.0745
7ec7e50cf543f4431071542450c7e619f48571118653a9c3f2aa740f6ccd4121,0,1581.422
7ec99a667262fbbef48b767480b9a1aba300217fc2e4def6a71e213b165db19c,2,589.87
7ec9a41d428503cc4242c850022e44738be306b9e71dc758e728b14688dcaf60,2,4305.4975
7ed359ff8c13084bee70cf1403a3df5fa0bf05e59ad94c6aadf5ebd81c91e1e7,1,2741.197
7edbea3eacf3b1523e72d09017dc7caf8f0814563dd487b9298c6aa96495eeab,0,2125.603
7ede37189d2fbc5f435b9b2d4cf67ce5e378b5ce3cb20e0fed097351e421099e,2,2360.9835
7edfb3282e1b868d1accb0e7efa50d79560374bafb301f97bd52e62f473a23e2,0,3036.1085
7ee27089e913d0d611c0851da3457c20a7e8a96bb9fa7e95160b6b243dabddeb,2,1707.567
7ee579aa10f8dc97cddd7e4b7655b1d1b85ee0b6adb986da397e2d8049393bfb,1,8488.713500000002
7ee651892b0dfc372ca19b1e9f0b028fc8731050d3bac02fa2dbc53cd91e1f95,0,1608.6315000000002
7ee7bc9e8a208c46722749c1841ce16888c3aa63950b3e339ecbdac1dd01d7cc,2,359.073
7efacda5a6e9f89c95041d86fc638f35396ef478e9b40c2038cd81d436589d02,0,2022.4960000000003
7f027e2e5838755114c513b4824534f236834c2c2fd367e08a3b29c95f8492f7,2,4465.1105
7f0e9e5ecdc4c23ad2cda65f305525e6ccb10d55838d219484a0c3df1f5c59cd,0,6458.112999999999
7f1420fb1e977c128956e79d24645d75e9615b7f62f3d61987ed802b5ed3c29a,0,1749.0770000000002
7f17506b94b2adcb4ac699e8a8b6b6fa9c11132e72fa7ef9bd03733c3ce560c7,2,3415.7945000000004
7f1bf5d2564f9f8642f12dd75e8fdabb74f4d17d22d5f2943d6d7b791336b20e,2,3583.2174999999997
7f1cb1efe40b9bad71d952ebcb658ec50efb6aefee6120176c863b3343946e9b,2,35087.0655
7f226c6c34247df6db8d9e1327f7124a5e837c556bb7ae2debe3cf013bd32345,2,18612.9705
7f245e8d5dc8aa1d429ba581272b856d4eae18bbeb48782d1912014e12a9bc71,2,4900.914000000001
7f2765f033ffb0503f962f8ac54da53089ee2d0952f38efd9c5cf1a45e5c3f10,0,6769.893499999999
7f42b41f60c0a4299906af74fa4773cf302acc855cbcbe02f9e3742dfe39737d,0,4981.625
